ID,sentence1,sentence2,manual_similarity
506,ක්‍රීඩිකාවන් පැසි පන්දු ක්‍රීඩාවේ යෙදී සිටී ,කණ්ඩායම් දෙකක පැසිපන්දු ක්‍රීඩිකාවෝ දෙදෙනෙක් ගුවනේ ඇති පන්දුව ග්‍රහණය කිරීමට තැත් කරති,0.67
507,ක්‍රීඩිකාවන් පැසි පන්දු ක්‍රීඩාවේ යෙදී සිටී ,කාන්තාවන් පිරිසක් බාස්කට් බෝල් ක්‍රීඩාවේ නියැලෙයි ,0.53
508,එක් ක්‍රීඩිකාවක් තවත් ක්‍රීඩිකාව කගේ පහරක් වළකන්නට උත්සාහ කරයි ,කණ්ඩායම් දෙකක පැසිපන්දු ක්‍රීඩිකාවෝ දෙදෙනෙක් ගුවනේ ඇති පන්දුව ග්‍රහණය කිරීමට තැත් කරති,0.53
509,එක් ක්‍රීඩිකාවක් තවත් ක්‍රීඩිකාව කගේ පහරක් වළකන්නට උත්සාහ කරයි ,කාන්තාවන් පිරිසක් බාස්කට් බෝල් ක්‍රීඩාවේ නියැලෙයි ,0.33
510,කණ්ඩායම් දෙකක පැසිපන්දු ක්‍රීඩිකාවෝ දෙදෙනෙක් ගුවනේ ඇති පන්දුව ග්‍රහණය කිරීමට තැත් කරති,කාන්තාවන් පිරිසක් බාස්කට් බෝල් ක්‍රීඩාවේ නියැලෙයි ,0.4
511,උඩුකය නිරුවත් මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් කරනම් ගසයි,මිනිසෙකු උඩ පනියි ,0.2
512,උඩුකය නිරුවත් මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් කරනම් ගසයි,තරුණයෙක් ස්කෙට් බෝඩ් එකකින් ක්‍රීඩා කරයි ,0.67
513,උඩුකය නිරුවත් මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් කරනම් ගසයි,කමිසයක් පැළඳ නොමැති තරුණයා ස්කේටිං ක්‍රීඩාව වෙයි,0.93
514,උඩුකය නිරුවත් මිනිසෙක් ස්කේට් බෝර්ඩ් එකක් කරනම් ගසයි,උඩුකය නිරුවත් පුද්ගලයෙක් රෝද ලෑල්ලක් මතින් උඩ පනියි ,0.93
515,මිනිසෙකු උඩ පනියි ,තරුණයෙක් ස්කෙට් බෝඩ් එකකින් ක්‍රීඩා කරයි ,0.47
516,මිනිසෙකු උඩ පනියි ,කමිසයක් පැළඳ නොමැති තරුණයා ස්කේටිං ක්‍රීඩාව වෙයි,0.2
517,මිනිසෙකු උඩ පනියි ,උඩුකය නිරුවත් පුද්ගලයෙක් රෝද ලෑල්ලක් මතින් උඩ පනියි ,0.27
518,තරුණයෙක් ස්කෙට් බෝඩ් එකකින් ක්‍රීඩා කරයි ,කමිසයක් පැළඳ නොමැති තරුණයා ස්කේටිං ක්‍රීඩාව වෙයි,0.87
519,තරුණයෙක් ස්කෙට් බෝඩ් එකකින් ක්‍රීඩා කරයි ,උඩුකය නිරුවත් පුද්ගලයෙක් රෝද ලෑල්ලක් මතින් උඩ පනියි ,0.6
520,කමිසයක් පැළඳ නොමැති තරුණයා ස්කේටිං ක්‍රීඩාව වෙයි,උඩුකය නිරුවත් පුද්ගලයෙක් රෝද ලෑල්ලක් මතින් උඩ පනියි ,0.87
521,මිනිසෙක් යතුරු පැදියක් මත සිට ගෙන ගමන් කරයි ,මිනිසෙකු යතුරු පැදියක් මත සිටගෙන ගමන් කරයි ,1
522,මිනිසෙක් යතුරු පැදියක් මත සිට ගෙන ගමන් කරයි ,මෝටර් පාපැදි කරුවකු පා පැදිය මත දක්ෂතා පෙන්වයි ,0.6
523,මිනිසෙක් යතුරු පැදියක් මත සිට ගෙන ගමන් කරයි ,කලු සුදු ඇඳුමක් ඇඳගත් මිනිසා තම කලු සුදු මෝටර් සයිකලයේ වික්‍රමයන් පෙන්වයි,0.6
524,මිනිසෙක් යතුරු පැදියක් මත සිට ගෙන ගමන් කරයි ,යතුරු පැදි ධාවකයෙක් යතුරු පැදිය මත සිටගෙන ධාවනය කරයි ,1
525,මිනිසෙකු යතුරු පැදියක් මත සිටගෙන ගමන් කරයි ,මෝටර් පාපැදි කරුවකු පා පැදිය මත දක්ෂතා පෙන්වයි ,0.53
526,මිනිසෙකු යතුරු පැදියක් මත සිටගෙන ගමන් කරයි ,කලු සුදු ඇඳුමක් ඇඳගත් මිනිසා තම කලු සුදු මෝටර් සයිකලයේ වික්‍රමයන් පෙන්වයි,0.47
527,මිනිසෙකු යතුරු පැදියක් මත සිටගෙන ගමන් කරයි ,යතුරු පැදි ධාවකයෙක් යතුරු පැදිය මත සිටගෙන ධාවනය කරයි ,0.93
528,මෝටර් පාපැදි කරුවකු පා පැදිය මත දක්ෂතා පෙන්වයි ,කලු සුදු ඇඳුමක් ඇඳගත් මිනිසා තම කලු සුදු මෝටර් සයිකලයේ වික්‍රමයන් පෙන්වයි,0.6
529,මෝටර් පාපැදි කරුවකු පා පැදිය මත දක්ෂතා පෙන්වයි ,යතුරු පැදි ධාවකයෙක් යතුරු පැදිය මත සිටගෙන ධාවනය කරයි ,0.6
530,කලු සුදු ඇඳුමක් ඇඳගත් මිනිසා තම කලු සුදු මෝටර් සයිකලයේ වික්‍රමයන් පෙන්වයි,යතුරු පැදි ධාවකයෙක් යතුරු පැදිය මත සිටගෙන ධාවනය කරයි ,0.53
531,ප්‍රේක්ෂකයන් විශාල පිරිසක් ක්‍රීඩා තරඟයක් නරඹයි,ක්‍රීඩකයන් රගර් ක්‍රීඩාවේ යෙදී සිටියි ,0.13
532,ප්‍රේක්ෂකයන් විශාල පිරිසක් ක්‍රීඩා තරඟයක් නරඹයි,ක්‍රීඩකයන් දෙදෙනෙකු විශාල නරඹන්නන් පිරිසක් ඉදිරියෙඉ ක්‍රීඩා කරයි ,0.6
533,ප්‍රේක්ෂකයන් විශාල පිරිසක් ක්‍රීඩා තරඟයක් නරඹයි,කණ්ඩායම් දෙකක ක්‍රීඩකයෝ දෙදෙනෙක් ඇමරිකන් ෆුට්බෝල් තරඟයක ගුවනේ ඇති බෝලය අල්ලා ගැනීමට තැත් කරති,0.13
534,ප්‍රේක්ෂකයන් විශාල පිරිසක් ක්‍රීඩා තරඟයක් නරඹයි,සොකර් ක්‍රීඩවේ යෙදෙන ක්‍රීඩකයන් දෙදෙනෙක් එකට ගැටේ ,0.07
